"","proprietario","scale.TempoRelacionamento.","scale.idade.","scale.ScoreSerasa.","Quitaçãointegal","QuitaçãoParceladoDA","QuitaçãoParceladoExercicio","Pagamentparcial","Pagamentsem.pagamento","NaturezaDívidaFraude","NaturezaDívidaGrandeDevedor","AtrasoAnterior","RespSolidaria","negociaçãoanteior","scale.protestos.","scale.dividasexecutadas.","scale.dividasDA.","scale.regularidadeAcessorias.","scale.BencajudREnajud.","prescricao","precatResInd","saldodevedor","y"
"2362",1,-0.97261969595427,-1.45137268887579,1.52028536420354,0,1,0,1,0,1,0,0,0,0,-0.0090204345388034,-0.00337164546318658,0.0234713126165039,-1.00075027898908,1.00516332864351,0,0,0.828684312989935,1
"2363",0,1.63611053114942,-0.167433672371069,1.4575981388968,0,1,0,1,0,0,1,0,1,1,-0.0090204345388034,-0.995032075812162,-0.983881160194824,0.999150358479104,1.00516332864351,0,0,0.746159987989813,1
"2364",1,1.63611053114942,1.59798247532292,-1.73596772811862,0,0,1,0,1,0,1,0,0,1,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,0,0.803147976053879,1
"2365",1,-0.5756390092211,-0.247679860902614,0.0332050749826155,0,0,1,1,0,1,0,1,0,0,-1.00027697726444,-0.00337164546318658,1.03082378542783,0.999150358479104,-0.994763708052689,1,1,0.426742226583883,0
"2366",1,0.955572211035414,1.67822866385447,-1.47825357963537,1,0,0,0,1,1,0,1,1,0,-1.00027697726444,-0.00337164546318658,-0.983881160194824,0.999150358479104,1.00516332864351,1,0,0.724199260817841,1
"2367",0,1.18241831774008,0.635028212944381,0.0610660640078318,1,0,0,1,0,0,1,1,0,0,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,0.999150358479104,1.00516332864351,1,1,0.703947191825137,1
"2368",0,0.501879997626076,-1.2908803118127,-0.297644169691828,1,0,0,0,1,1,0,0,1,1,-0.0090204345388034,0.988288784885789,0.0234713126165039,-1.00075027898908,-0.994763708052689,1,1,0.923227419378236,0
"2369",1,-1.19946580265894,1.59798247532292,-0.753867864979745,0,1,0,0,1,1,0,1,1,1,-1.00027697726444,0.988288784885789,0.0234713126165039,0.999150358479104,1.00516332864351,1,0,0.902076166821644,0
"2370",0,1.57939900447325,-0.729156992091883,1.67003818021407,0,0,1,1,0,1,0,1,1,0,-0.0090204345388034,0.988288784885789,0.0234713126165039,0.999150358479104,1.00516332864351,0,0,0.304965572431684,1
"2371",1,1.69282205782559,-1.53161887740733,1.49590699880647,0,0,1,0,1,1,0,1,0,0,0.982236108186834,-0.995032075812162,-0.983881160194824,-1.00075027898908,1.00516332864351,1,0,0.672258482314646,1
"2372",1,-0.121946795811762,-0.969895557686518,-0.861829197452458,0,1,0,1,0,1,0,0,0,0,-0.0090204345388034,-0.995032075812162,0.0234713126165039,-1.00075027898908,-0.994763708052689,1,1,0.596962597221136,0
"2373",0,0.161610837569073,-1.05014174621806,-0.325505158717044,0,1,0,1,0,1,0,1,0,1,0.982236108186834,-0.00337164546318658,1.03082378542783,0.999150358479104,1.00516332864351,1,1,0.994984633987769,0
"2374",1,1.40926442444475,-0.969895557686518,-1.54094080494211,0,1,0,1,0,1,0,0,1,1,-1.00027697726444,-0.995032075812162,-0.983881160194824,0.999150358479104,1.00516332864351,0,0,0.3024821896106,1
"2375",0,0.615303050978411,-0.0871874838395237,0.663559951678134,0,0,1,0,1,0,1,1,1,0,0.982236108186834,-0.995032075812162,-0.983881160194824,0.999150358479104,1.00516332864351,0,1,0.799804747570306,1
"2376",0,-1.70986954274444,-0.729156992091883,0.0715139348922879,0,0,1,1,0,1,0,0,1,1,-1.00027697726444,-0.00337164546318658,0.0234713126165039,0.999150358479104,1.00516332864351,1,0,0.211762476712465,0
"2377",0,-1.53973496271594,0.795520590007471,1.08844003431268,0,1,0,1,0,0,1,0,1,0,-1.00027697726444,-0.995032075812162,0.0234713126165039,0.999150358479104,-0.994763708052689,0,1,0.962433938169852,0
"2378",0,0.161610837569073,1.67822866385447,-0.541427823662471,1,0,0,1,0,0,1,0,0,0,-1.00027697726444,-0.00337164546318658,-0.983881160194824,0.999150358479104,-0.994763708052689,0,1,0.121869059745222,1
"2379",1,-1.14275427598277,-1.2908803118127,-0.666802274275944,1,0,0,1,0,0,1,1,1,1,-1.00027697726444,-0.995032075812162,-0.983881160194824,0.999150358479104,-0.994763708052689,0,1,0.960790656739846,0
"2380",1,0.842149157683079,1.11650534413365,-0.52401470552171,0,0,1,1,0,0,1,0,0,1,-0.0090204345388034,-0.00337164546318658,0.0234713126165039,0.999150358479104,1.00516332864351,1,0,0.369427218800411,1
"2381",1,-1.65315801606828,1.1967515326652,0.579976984602485,0,1,0,0,1,0,1,0,1,0,0.982236108186834,-0.00337164546318658,0.0234713126165039,0.999150358479104,-0.994763708052689,1,1,0.13939681998454,0
"2382",0,-0.0652352691355952,0.314043458818201,-0.88272493922137,0,1,0,0,1,0,1,0,0,1,-1.00027697726444,-0.00337164546318658,1.03082378542783,0.999150358479104,1.00516332864351,1,0,0.683078767266124,0
"2383",1,-1.53973496271594,0.474535835881291,0.848139003970192,0,0,1,1,0,1,0,1,1,0,-0.0090204345388034,-0.995032075812162,0.0234713126165039,-1.00075027898908,1.00516332864351,0,1,0.874703048961237,1
"2384",0,-0.689062062573434,-1.53161887740733,0.499876641154988,0,0,1,1,0,0,1,0,0,1,-0.0090204345388034,1.97994921523476,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,0,0.529976128833368,0
"2385",0,-1.25617732933511,-1.61186506593888,-0.290678922435524,0,1,0,0,1,1,0,1,1,1,2.96474919363811,-0.00337164546318658,-0.983881160194824,0.999150358479104,1.00516332864351,1,1,0.285723198205233,0
"2386",1,0.275033890921408,0.394289647349746,-0.133960859168682,1,0,0,1,0,1,0,1,0,1,-1.00027697726444,-0.995032075812162,1.03082378542783,-1.00075027898908,-0.994763708052689,0,0,0.466662519378588,1
"2387",0,1.18241831774008,-1.21063412328115,0.733212424241175,0,0,1,1,0,0,1,1,1,0,-0.0090204345388034,-0.00337164546318658,0.0234713126165039,0.999150358479104,-0.994763708052689,0,1,0.0295835232827812,1
"2388",0,0.615303050978411,0.474535835881291,0.0401703222389196,0,1,0,1,0,0,1,0,1,1,0.982236108186834,-0.995032075812162,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,0,0.360833461396396,1
"2389",1,0.728726104330745,-1.05014174621806,0.670525198934438,0,1,0,1,0,0,1,0,1,1,1.97349265091247,-0.995032075812162,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,0,0.897642334923148,1
"2390",0,0.615303050978411,0.474535835881291,-0.579736683572143,0,1,0,0,1,1,0,0,1,0,-1.00027697726444,-0.995032075812162,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,1,0.323147925781086,1
"2391",1,0.331745417597575,-0.327926049434159,0.22823199815913,0,1,0,1,0,1,0,0,1,1,-1.00027697726444,-0.00337164546318658,3.04552873105049,0.999150358479104,-0.994763708052689,0,1,0.930889396229759,0
"2392",1,-0.5756390092211,-1.45137268887579,0.802864896804216,1,0,0,1,0,1,0,0,0,1,-1.00027697726444,-0.00337164546318658,-0.983881160194824,0.999150358479104,1.00516332864351,0,1,0.38150518015027,1
"2393",1,0.728726104330745,-1.13038793474961,-0.903620680990282,1,0,0,0,1,0,1,0,0,1,0.982236108186834,-0.995032075812162,-0.983881160194824,0.999150358479104,-0.994763708052689,1,1,0.704492310993373,0
"2394",1,0.445168470949909,-0.648910803560338,0.0924096766612001,1,0,0,1,0,0,1,0,1,0,-0.0090204345388034,-0.995032075812162,0.0234713126165039,0.999150358479104,1.00516332864351,0,0,0.647426150273532,1
"2395",0,-0.348792902516431,0.394289647349746,0.0366876986107676,0,0,1,0,1,0,1,1,1,0,-1.00027697726444,-0.00337164546318658,-0.983881160194824,0.999150358479104,1.00516332864351,1,0,0.767278245883062,0
"2396",1,-0.859196642601935,-0.00694129530797871,0.907343605648777,0,0,1,0,1,0,1,1,1,1,-0.0090204345388034,0.988288784885789,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,0,0.438290797872469,1
"2397",1,0.842149157683079,-0.648910803560338,0.510324512039445,1,0,0,1,0,1,0,0,1,0,0.982236108186834,-0.995032075812162,0.0234713126165039,0.999150358479104,1.00516332864351,1,0,0.737240814836696,1
"2398",0,-0.518927482544932,-0.327926049434159,-1.17178270035799,1,0,0,0,1,1,0,0,1,0,1.97349265091247,-0.00337164546318658,0.0234713126165039,-1.00075027898908,1.00516332864351,0,0,0.368904440430924,0
"2399",0,0.275033890921408,-0.0871874838395237,0.283953976209562,0,1,0,1,0,1,0,0,1,1,-0.0090204345388034,-0.00337164546318658,0.0234713126165039,-1.00075027898908,-0.994763708052689,0,1,0.378958977293223,1
"2400",1,-1.53973496271594,-1.2908803118127,0.318780212491083,0,0,1,1,0,1,0,0,1,0,-0.0090204345388034,0.988288784885789,2.03817625823916,0.999150358479104,-0.994763708052689,1,1,0.0142571812029928,0
"2401",1,0.161610837569073,0.233797270286656,1.5446637296006,1,0,0,0,1,0,1,1,1,0,-1.00027697726444,-0.00337164546318658,1.03082378542783,0.999150358479104,-0.994763708052689,1,0,0.601011700928211,1
"2402",0,1.63611053114942,0.153551081755111,-0.635458661622576,0,1,0,0,1,0,1,0,0,1,0.982236108186834,-0.00337164546318658,0.0234713126165039,-1.00075027898908,-0.994763708052689,1,1,0.647193491458893,0
"2403",1,-0.518927482544932,1.35724390972829,-1.3528791290219,0,0,1,1,0,0,1,1,0,1,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,0.999150358479104,1.00516332864351,0,0,0.121990157756954,0
"2404",1,0.331745417597575,-0.00694129530797871,1.42277190261528,1,0,0,0,1,1,0,1,1,0,-1.00027697726444,-0.00337164546318658,0.0234713126165039,-1.00075027898908,1.00516332864351,0,1,0.144918626872823,1
"2405",0,0.728726104330745,1.1967515326652,-0.200130708103571,1,0,0,0,1,1,0,1,0,1,-1.00027697726444,-0.00337164546318658,1.03082378542783,-1.00075027898908,1.00516332864351,1,1,0.292537235189229,1
"2406",1,-1.02933122263044,0.474535835881291,-0.189682837219115,1,0,0,0,1,0,1,1,1,1,-0.0090204345388034,1.97994921523476,1.03082378542783,-1.00075027898908,-0.994763708052689,0,0,0.411888655973598,0
"2407",1,-0.235369849164097,1.59798247532292,1.69441654561114,0,0,1,1,0,1,0,0,0,0,-0.0090204345388034,-0.00337164546318658,1.03082378542783,-1.00075027898908,1.00516332864351,0,1,0.0552252875640988,1
"2408",1,-0.462215955868765,0.875766778539016,-0.638941285250728,0,1,0,1,0,1,0,0,1,0,-0.0090204345388034,-0.995032075812162,0.0234713126165039,-1.00075027898908,-0.994763708052689,0,0,0.550595947075635,1
"2409",0,-1.31288885601127,1.67822866385447,1.7187949110082,0,1,0,0,1,0,1,0,0,0,0.982236108186834,-0.00337164546318658,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,0,0.735596595099196,1
"2410",1,1.23912984441625,-1.45137268887579,1.03968330351855,0,0,1,0,1,1,0,0,1,0,0.982236108186834,-0.00337164546318658,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,1,0.25770418625325,1
"2411",1,1.18241831774008,-0.408172237965704,-0.405605502164541,1,0,0,1,0,0,1,0,1,1,-0.0090204345388034,-0.00337164546318658,1.03082378542783,-1.00075027898908,-0.994763708052689,0,0,0.479748549405485,0
"2412",0,-0.97261969595427,-0.568664615028794,-1.25536566743364,0,1,0,1,0,0,1,1,1,1,1.97349265091247,-0.00337164546318658,-0.983881160194824,-1.00075027898908,1.00516332864351,0,0,0.471918898401782,0
"2413",1,-1.19946580265894,-0.488418426497249,0.148131654711633,1,0,0,0,1,0,1,0,1,1,-1.00027697726444,-0.00337164546318658,0.0234713126165039,0.999150358479104,1.00516332864351,0,0,0.781305298442021,0
"2414",1,-0.0652352691355952,0.233797270286656,-0.0399300212085772,0,1,0,1,0,1,0,0,0,0,0.982236108186834,0.988288784885789,3.04552873105049,-1.00075027898908,-0.994763708052689,0,0,0.253797242185101,0
"2415",0,-1.42631190936361,-0.00694129530797871,0.252610363556194,1,0,0,0,1,1,0,1,1,0,-1.00027697726444,0.988288784885789,1.03082378542783,-1.00075027898908,1.00516332864351,1,1,0.660634537460282,0
"2416",0,0.842149157683079,0.153551081755111,1.72924278189266,1,0,0,0,1,1,0,1,0,1,-0.0090204345388034,-0.00337164546318658,0.0234713126165039,0.999150358479104,1.00516332864351,0,0,0.450006008613855,1
"2417",0,0.0481877842167391,1.51773628679138,-0.840933455683546,1,0,0,1,0,0,1,0,0,1,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,0.999150358479104,-0.994763708052689,1,0,0.536421154160053,0
"2418",1,-1.48302343603977,0.635028212944381,1.21381448492616,0,1,0,0,1,0,1,1,1,0,-1.00027697726444,-0.00337164546318658,-0.983881160194824,0.999150358479104,1.00516332864351,0,1,0.687258193502203,1
"2419",1,0.161610837569073,0.554782024412836,-1.18223057124245,0,0,1,1,0,0,1,1,0,1,-0.0090204345388034,-0.995032075812162,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,0,0.972761141136289,0
"2420",0,1.63611053114942,1.67822866385447,0.472015652129772,0,0,1,0,1,0,1,1,0,0,-1.00027697726444,-0.995032075812162,0.0234713126165039,-1.00075027898908,-0.994763708052689,1,1,0.328036015387625,1
"2421",0,1.06899526438775,-0.0871874838395237,-0.168787095450203,0,1,0,0,1,0,1,1,1,1,-0.0090204345388034,1.97994921523476,1.03082378542783,-1.00075027898908,1.00516332864351,0,0,0.989415365969762,0
"2422",1,-1.0860427493066,-0.247679860902614,0.437189415848252,1,0,0,1,0,0,1,1,0,1,0.982236108186834,0.988288784885789,1.03082378542783,-1.00075027898908,-0.994763708052689,1,0,0.343124492326751,0
"2423",1,1.52268747779709,1.27699772119674,1.52376798783169,1,0,0,0,1,0,1,1,1,0,-0.0090204345388034,-0.995032075812162,-0.983881160194824,-1.00075027898908,1.00516332864351,0,1,0.748635756550357,1
"2424",0,1.52268747779709,0.233797270286656,0.148131654711633,1,0,0,0,1,1,0,1,1,0,-1.00027697726444,-0.995032075812162,-0.983881160194824,-1.00075027898908,1.00516332864351,1,1,0.0781575667206198,1
"2425",1,0.898860684359246,0.314043458818201,0.00534408595739923,0,0,1,0,1,0,1,0,0,1,-0.0090204345388034,0.988288784885789,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,1,0.216648093191907,1
"2426",0,1.01228373771158,1.27699772119674,-1.22053943115212,0,1,0,1,0,0,1,0,0,0,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,1,0.41458085202612,0
"2427",0,1.18241831774008,1.59798247532292,-0.200130708103571,0,0,1,1,0,0,1,1,1,0,-0.0090204345388034,-0.00337164546318658,2.03817625823916,0.999150358479104,1.00516332864351,1,0,0.266498017590493,0
"2428",1,1.63611053114942,-1.53161887740733,1.49242437517832,0,1,0,1,0,0,1,0,0,0,-0.0090204345388034,-0.00337164546318658,1.03082378542783,-1.00075027898908,-0.994763708052689,1,1,0.981615419965237,0
"2429",0,-0.97261969595427,-0.488418426497249,-1.75338084625938,0,1,0,0,1,1,0,0,0,0,-1.00027697726444,-0.995032075812162,1.03082378542783,0.999150358479104,1.00516332864351,1,1,0.828967039706185,0
"2430",1,-1.14275427598277,1.03625915560211,0.134201160199025,0,0,1,1,0,1,0,0,1,0,-0.0090204345388034,-0.995032075812162,-0.983881160194824,0.999150358479104,1.00516332864351,0,0,0.171932515222579,1
"2431",0,1.01228373771158,-1.45137268887579,0.60435534999955,0,0,1,0,1,0,1,1,0,0,0.982236108186834,-0.00337164546318658,0.0234713126165039,-1.00075027898908,-0.994763708052689,1,1,0.184606306720525,0
"2432",0,-0.745773589249601,0.0733048932235663,1.21381448492616,1,0,0,0,1,1,0,0,1,0,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,0.999150358479104,-0.994763708052689,0,0,0.768334866501391,1
"2433",0,1.40926442444475,-1.21063412328115,-0.210578578988027,0,1,0,0,1,1,0,0,0,0,-0.0090204345388034,-0.00337164546318658,2.03817625823916,0.999150358479104,1.00516332864351,1,1,0.717391112353653,0
"2434",0,-0.745773589249601,-1.69211125447042,-0.673767521532248,0,0,1,0,1,0,1,1,1,1,-0.0090204345388034,-0.995032075812162,0.0234713126165039,-1.00075027898908,-0.994763708052689,0,1,0.498478800291196,0
"2435",1,-1.02933122263044,0.715274401475926,-0.231474320756939,0,1,0,0,1,0,1,1,0,0,-0.0090204345388034,-0.995032075812162,0.0234713126165039,-1.00075027898908,1.00516332864351,1,0,0.662755830213428,0
"2436",0,-0.745773589249601,0.474535835881291,0.757590789638239,0,1,0,0,1,0,1,1,1,1,-0.0090204345388034,-0.00337164546318658,1.03082378542783,-1.00075027898908,-0.994763708052689,0,0,0.943587473127991,0
"2437",1,1.35255289776858,-0.729156992091883,-0.440431738446061,0,1,0,1,0,0,1,1,0,0,-1.00027697726444,0.988288784885789,1.03082378542783,0.999150358479104,1.00516332864351,1,1,0.638230011798441,0
"2438",1,1.52268747779709,1.03625915560211,-0.635458661622576,1,0,0,1,0,1,0,1,1,1,0.982236108186834,-0.995032075812162,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,0,0.907252198085189,1
"2439",1,-0.292081375840264,0.233797270286656,-1.18223057124245,1,0,0,1,0,1,0,0,0,0,-1.00027697726444,-0.00337164546318658,1.03082378542783,0.999150358479104,-0.994763708052689,1,1,0.924183712108061,0
"2440",0,-0.121946795811762,-0.00694129530797871,-1.62800639564591,1,0,0,1,0,1,0,0,0,1,0.982236108186834,1.97994921523476,0.0234713126165039,-1.00075027898908,-0.994763708052689,1,1,0.780864092288539,0
"2441",1,-0.008523742459428,1.43749009825983,1.03968330351855,1,0,0,0,1,0,1,1,0,0,-0.0090204345388034,-0.00337164546318658,0.0234713126165039,-1.00075027898908,-0.994763708052689,0,1,0.27195042045787,1
"2442",0,-0.859196642601935,0.153551081755111,1.5446637296006,1,0,0,0,1,1,0,1,1,1,1.97349265091247,-0.995032075812162,0.0234713126165039,-1.00075027898908,1.00516332864351,0,0,0.01508335955441,1
"2443",1,1.01228373771158,0.635028212944381,-1.69069362095264,0,0,1,1,0,0,1,0,0,1,-0.0090204345388034,1.97994921523476,1.03082378542783,-1.00075027898908,-0.994763708052689,0,1,0.0871286899782717,0
"2444",0,0.0481877842167391,-0.327926049434159,-1.48173620326352,0,0,1,0,1,1,0,0,0,1,-0.0090204345388034,-0.00337164546318658,0.0234713126165039,0.999150358479104,-0.994763708052689,1,0,0.418524509994313,0
"2445",0,-1.19946580265894,0.715274401475926,-1.69765886820895,0,1,0,1,0,1,0,1,0,0,-1.00027697726444,0.988288784885789,-0.983881160194824,0.999150358479104,-0.994763708052689,1,0,0.879674501018599,0
"2446",1,1.18241831774008,-1.21063412328115,0.82724326220128,0,1,0,1,0,1,0,1,1,1,-1.00027697726444,0.988288784885789,0.0234713126165039,-1.00075027898908,1.00516332864351,1,1,0.758792541921139,1
"2447",1,0.615303050978411,-0.0871874838395237,-0.64242390887888,0,1,0,1,0,1,0,1,0,0,0.982236108186834,0.988288784885789,2.03817625823916,0.999150358479104,1.00516332864351,0,1,0.063235149718821,0
"2448",1,-1.65315801606828,-1.37112650034424,1.38794566633376,1,0,0,1,0,1,0,0,0,0,-1.00027697726444,-0.995032075812162,0.0234713126165039,-1.00075027898908,1.00516332864351,0,0,0.103429570794106,1
"2449",1,-0.632350535897267,-0.568664615028794,0.419776297707492,0,0,1,1,0,0,1,0,0,0,-0.0090204345388034,-0.00337164546318658,1.03082378542783,-1.00075027898908,1.00516332864351,1,0,0.352117380825803,0
"2450",0,-0.405504429192598,-0.648910803560338,1.13023151785051,0,0,1,1,0,1,0,0,0,0,-1.00027697726444,-0.995032075812162,-0.983881160194824,0.999150358479104,-0.994763708052689,0,0,0.273708742111921,1
"2451",0,1.29584137109242,0.795520590007471,0.830725885829432,0,1,0,1,0,0,1,0,0,0,1.97349265091247,-0.995032075812162,0.0234713126165039,0.999150358479104,1.00516332864351,1,0,0.297667254926637,1
"2452",1,0.0481877842167391,-0.809403180623428,-1.49218407414798,1,0,0,0,1,1,0,0,1,1,1.97349265091247,0.988288784885789,1.03082378542783,-1.00075027898908,1.00516332864351,0,1,0.416123335482553,0
"2453",1,0.104899310892906,0.795520590007471,-1.30063977459961,0,1,0,0,1,0,1,0,0,1,1.97349265091247,-0.995032075812162,-0.983881160194824,-1.00075027898908,1.00516332864351,0,0,0.249536579009145,0
"2454",0,-1.53973496271594,0.0733048932235663,0.841173756713888,0,1,0,1,0,1,0,0,1,1,-1.00027697726444,0.988288784885789,-0.983881160194824,0.999150358479104,1.00516332864351,0,0,0.958169030491263,1
"2455",1,-0.121946795811762,1.03625915560211,1.6247640730481,1,0,0,1,0,0,1,0,1,0,-0.0090204345388034,-0.995032075812162,0.0234713126165039,0.999150358479104,-0.994763708052689,1,0,0.32624889863655,1
"2456",1,0.388456944273742,0.233797270286656,-0.879242315593218,1,0,0,0,1,0,1,0,0,0,0.982236108186834,0.988288784885789,0.0234713126165039,0.999150358479104,1.00516332864351,0,0,0.399213183671236,0
"2457",1,-0.518927482544932,-0.729156992091883,-0.133960859168682,1,0,0,1,0,1,0,0,0,0,-0.0090204345388034,0.988288784885789,1.03082378542783,0.999150358479104,-0.994763708052689,1,1,0.0114935101009905,0
"2458",0,1.52268747779709,0.715274401475926,0.377984814169667,1,0,0,1,0,0,1,1,0,1,-1.00027697726444,0.988288784885789,-0.983881160194824,-1.00075027898908,1.00516332864351,1,0,0.723144074901938,1
"2459",0,1.12570679106391,1.11650534413365,-0.3359530296015,0,0,1,1,0,1,0,0,0,1,0.982236108186834,-0.995032075812162,3.04552873105049,0.999150358479104,-0.994763708052689,1,0,0.944319525035098,0
"2460",0,-1.19946580265894,1.03625915560211,-0.583219307200295,0,1,0,0,1,1,0,0,0,1,-0.0090204345388034,-0.995032075812162,-0.983881160194824,0.999150358479104,1.00516332864351,1,1,0.655763519462198,0
"2461",1,-0.121946795811762,0.956012967070561,0.973513454583665,0,0,1,0,1,1,0,1,0,0,-1.00027697726444,-0.995032075812162,-0.983881160194824,0.999150358479104,1.00516332864351,1,1,0.592010270571336,1
"2462",0,0.785437631006912,0.314043458818201,1.16505775413203,1,0,0,0,1,0,1,0,0,1,-0.0090204345388034,-0.995032075812162,-0.983881160194824,0.999150358479104,-0.994763708052689,0,1,0.328063491499051,1
"2463",0,-0.689062062573434,-0.889649369154973,-1.07078661514158,1,0,0,1,0,1,0,0,1,0,-1.00027697726444,-0.00337164546318658,3.04552873105049,0.999150358479104,1.00516332864351,1,1,0.752961288904771,0
"2464",0,0.785437631006912,1.03625915560211,0.649629457165526,1,0,0,0,1,0,1,1,1,0,1.97349265091247,-0.00337164546318658,-0.983881160194824,0.999150358479104,-0.994763708052689,1,0,0.297299788566306,1
"2465",0,-0.0652352691355952,-1.2908803118127,0.336193330631843,0,0,1,0,1,1,0,1,0,0,-0.0090204345388034,-0.00337164546318658,0.0234713126165039,0.999150358479104,1.00516332864351,0,0,0.593321162974462,0
"2466",1,0.898860684359246,1.59798247532292,0.200371009133913,0,0,1,0,1,0,1,0,0,0,0.982236108186834,-0.995032075812162,1.03082378542783,0.999150358479104,-0.994763708052689,1,1,0.873990069609135,0
"2467",0,0.104899310892906,-0.809403180623428,-0.158339224565747,0,0,1,1,0,0,1,1,1,0,-0.0090204345388034,-0.00337164546318658,1.03082378542783,0.999150358479104,1.00516332864351,1,1,0.381818413035944,0
"2468",0,-1.59644648939211,0.474535835881291,0.924756723789537,0,1,0,0,1,0,1,1,1,1,0.982236108186834,-0.00337164546318658,-0.983881160194824,-1.00075027898908,1.00516332864351,1,1,0.993641142267734,0
"2469",0,0.955572211035414,0.153551081755111,1.47152863340941,0,0,1,1,0,0,1,0,0,0,-0.0090204345388034,1.97994921523476,-0.983881160194824,0.999150358479104,1.00516332864351,0,0,0.25599613878876,1
"2470",0,0.161610837569073,1.67822866385447,0.332710707003691,0,1,0,0,1,1,0,1,1,1,1.97349265091247,0.988288784885789,0.0234713126165039,0.999150358479104,-0.994763708052689,0,0,0.542113130912185,0
"2471",1,0.672014577654578,-0.327926049434159,-0.391675007651933,0,1,0,0,1,1,0,1,1,0,-1.00027697726444,-0.00337164546318658,-0.983881160194824,-1.00075027898908,-0.994763708052689,0,1,0.7048087536823,1
"2472",1,-1.0860427493066,-1.37112650034424,1.10933577608159,0,0,1,1,0,0,1,0,1,1,0.982236108186834,-0.00337164546318658,0.0234713126165039,-1.00075027898908,-0.994763708052689,0,1,0.833145637763664,0
"2473",0,0.388456944273742,-1.21063412328115,-0.0608257629774895,0,1,0,0,1,0,1,0,0,1,1.97349265091247,-0.995032075812162,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,1,0.278794802026823,0
"2474",0,-1.36960038268744,1.67822866385447,0.0541008167515277,1,0,0,1,0,0,1,0,0,0,-1.00027697726444,0.988288784885789,-0.983881160194824,0.999150358479104,-0.994763708052689,1,0,0.20768297300674,1
"2475",0,1.63611053114942,0.635028212944381,0.395397932310427,1,0,0,1,0,1,0,0,0,0,-1.00027697726444,-0.995032075812162,0.0234713126165039,-1.00075027898908,-0.994763708052689,1,0,0.186075332807377,1
"2476",1,1.46597595112092,1.43749009825983,1.51332011694723,0,0,1,1,0,0,1,1,0,0,-0.0090204345388034,-0.00337164546318658,-0.983881160194824,-1.00075027898908,1.00516332864351,1,0,0.645633364561945,1
"2477",1,-0.348792902516431,-0.408172237965704,0.266540858068802,1,0,0,1,0,1,0,0,1,1,0.982236108186834,-0.995032075812162,2.03817625823916,0.999150358479104,1.00516332864351,0,1,0.993761907564476,0
"2478",0,-0.802485115925768,-0.809403180623428,-1.34243125813744,0,1,0,1,0,1,0,1,0,1,-0.0090204345388034,-0.995032075812162,1.03082378542783,0.999150358479104,-0.994763708052689,0,1,0.474471973953769,0
"2479",1,1.69282205782559,-1.05014174621806,-0.0468952684648813,0,1,0,0,1,1,0,1,1,1,0.982236108186834,0.988288784885789,2.03817625823916,0.999150358479104,1.00516332864351,0,1,0.610834482591599,0
"2480",1,-0.915908169278102,-1.69211125447042,-0.461327480214974,1,0,0,0,1,1,0,1,1,1,-1.00027697726444,-0.00337164546318658,-0.983881160194824,-1.00075027898908,-0.994763708052689,1,0,0.546417759265751,0
"2481",1,-0.802485115925768,-0.247679860902614,-0.381227136767477,1,0,0,0,1,1,0,1,0,0,-1.00027697726444,2.97160964558374,0.0234713126165039,-1.00075027898908,-0.994763708052689,0,0,0.285195374162868,0
"2482",0,-1.02933122263044,1.27699772119674,1.57948996588212,1,0,0,1,0,1,0,0,0,1,0.982236108186834,-0.995032075812162,0.0234713126165039,-1.00075027898908,1.00516332864351,0,1,0.504878628998995,1
"2483",0,-1.53973496271594,-1.13038793474961,0.0401703222389196,0,1,0,1,0,1,0,0,0,1,0.982236108186834,1.97994921523476,0.0234713126165039,0.999150358479104,-0.994763708052689,0,1,0.528434094507247,0
"2484",1,-1.02933122263044,-0.408172237965704,1.38794566633376,0,1,0,0,1,1,0,1,1,0,3.95600573636374,-0.00337164546318658,1.03082378542783,0.999150358479104,1.00516332864351,0,0,0.185146204894409,0
"2485",0,-1.53973496271594,0.875766778539016,-0.165304471822051,1,0,0,0,1,1,0,0,0,0,-1.00027697726444,-0.995032075812162,0.0234713126165039,0.999150358479104,-0.994763708052689,1,1,0.30311090266332,0
"2486",1,0.898860684359246,-1.13038793474961,-1.6140759011333,0,1,0,1,0,1,0,0,0,0,-1.00027697726444,-0.00337164546318658,0.0234713126165039,0.999150358479104,1.00516332864351,0,0,0.116684958804399,0
