"","X","proprietario","scale.TempoRelacionamento.","scale.idade.","scale.ScoreSerasa.","Quitaçãointegal","QuitaçãoParceladoDA","QuitaçãoParceladoExercicio","Pagamentparcial","Pagamentsem.pagamento","NaturezaDívidaFraude","NaturezaDívidaGrandeDevedor","AtrasoAnterior","RespSolidaria","negociaçãoanteior","scale.protestos.","scale.dividasexecutadas.","scale.dividasDA.","scale.regularidadeAcessorias.","scale.BencajudREnajud.","prescricao","precatResInd","saldodevedor","y"
"326",1054,1,-1.34070273871893,0.661683388997321,-1.00848049356685,0,1,0,0,1,0,1,0,0,0,-1.01066096950339,-1.00491892038087,1.9634721220077,-0.994763708052689,-0.986836635719461,1,1,0.8292746336665,0
"327",1055,0,0.548030158796723,-0.867494657436266,-0.531900859665545,1,0,0,1,0,1,0,0,0,0,-1.01066096950339,1.01015812068765,-0.00996586181832143,1.00516332864351,1.01323761584005,0,0,0.770142618333921,1
"328",1056,0,1.46377944244068,0.581200333921869,-0.963585310663105,0,0,1,1,0,1,0,0,1,0,1.98329865181602,1.01015812068765,-0.00996586181832143,1.00516332864351,1.01323761584005,1,0,0.774540561251342,0
"329",1057,1,-1.51240572940217,0.983615609299129,-0.628598176688999,0,1,0,0,1,1,0,1,1,0,-0.0126744290635854,-1.00491892038087,-0.996684853731334,1.00516332864351,1.01323761584005,1,1,0.74276292626746,0
"330",1058,1,1.0059048006187,-1.35039298788898,0.673362127519642,0,0,1,0,1,1,0,1,1,0,1.98329865181602,0.00261960015338913,-0.00996586181832143,1.00516332864351,1.01323761584005,1,0,0.195323077496141,1
"331",1060,1,1.23484212152969,-0.947977712511718,0.0862712741629603,0,0,1,1,0,1,0,1,0,1,-1.01066096950339,3.02523516175617,-0.00996586181832143,-0.994763708052689,1.01323761584005,0,0,0.527468716725707,0
"332",1061,0,-0.997296757352447,1.14458171945003,-1.09481738376636,0,0,1,1,0,0,1,0,1,0,-1.01066096950339,1.01015812068765,-0.996684853731334,1.00516332864351,1.01323761584005,0,1,0.33099418785423,0
"333",1067,1,0.891436140163206,-0.465079382059006,-1.34001415193298,0,1,0,1,0,1,0,0,1,0,-0.0126744290635854,-1.00491892038087,-0.996684853731334,1.00516332864351,1.01323761584005,1,1,0.565428694942966,1
"334",1069,0,-0.882828096896953,-1.67232520819079,0.0344691400432531,0,0,1,1,0,0,1,1,0,0,-0.0126744290635854,0.00261960015338913,2.95019111392072,1.00516332864351,-0.986836635719461,1,0,0.76296602585353,0
"335",1075,0,0.490795828568976,1.38603088467639,1.34678987107584,0,1,0,0,1,0,1,0,1,0,-0.0126744290635854,-1.00491892038087,0.976753130094691,1.00516332864351,-0.986836635719461,0,0,0.578565933275968,1
"336",1076,0,-0.9400624271247,0.178785058544609,-1.54376921280383,0,1,0,1,0,1,0,0,0,1,0.985312111376215,-1.00491892038087,-0.996684853731334,1.00516332864351,-0.986836635719461,1,1,0.844506732886657,0
"337",1079,1,0.376327168113482,-0.62604549220991,-0.297064518322873,0,1,0,0,1,0,1,0,0,1,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,-0.994763708052689,1.01323761584005,0,1,0.971482859691605,0
"338",1082,1,-0.653890775985964,0.420234223770965,1.58162621241851,0,0,1,1,0,0,1,0,0,1,-1.01066096950339,0.00261960015338913,-0.996684853731334,-0.994763708052689,1.01323761584005,1,1,0.0172997177578509,1
"339",1086,1,-1.74134305031316,0.581200333921869,-0.259076286635088,1,0,0,0,1,0,1,0,0,0,-1.01066096950339,0.00261960015338913,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,1,0.32107475050725,0
"340",1087,0,0.147389847202494,1.54699699482729,1.3536968222918,0,1,0,1,0,1,0,0,0,0,-1.01066096950339,0.00261960015338913,1.9634721220077,1.00516332864351,-0.986836635719461,0,1,0.551161696901545,1
"341",1089,1,-0.253250464391735,0.983615609299129,0.507595298336579,0,0,1,1,0,1,0,1,0,0,-0.0126744290635854,0.00261960015338913,0.976753130094691,1.00516332864351,1.01323761584005,0,1,0.151135332183912,1
"342",1091,1,-0.024313143480747,0.661683388997321,-1.38490933483672,1,0,0,0,1,0,1,0,1,1,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,1.00516332864351,-0.986836635719461,0,1,0.54556568316184,0
"343",1094,0,-1.51240572940217,1.38603088467639,-0.92559707897532,0,0,1,0,1,1,0,1,1,1,-1.01066096950339,0.00261960015338913,-0.996684853731334,1.00516332864351,-0.986836635719461,0,1,0.877907709917054,0
"344",1097,1,0.0901555169747471,-1.59184215311533,-1.15352646910203,0,0,1,0,1,0,1,0,1,0,-0.0126744290635854,0.00261960015338913,1.9634721220077,-0.994763708052689,-0.986836635719461,0,0,0.300666510825977,0
"345",1105,0,0.891436140163206,1.62748004990274,-0.583702993785253,1,0,0,0,1,1,0,0,0,1,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,1.00516332864351,-0.986836635719461,1,0,0.325181318679824,1
"346",1106,0,-1.51240572940217,1.62748004990274,-0.0415073233323174,0,1,0,1,0,0,1,1,1,0,2.98128519225582,0.00261960015338913,-0.00996586181832143,1.00516332864351,1.01323761584005,0,0,0.862912261160091,0
"347",1108,0,1.57824810289617,-1.67232520819079,-0.290157567106912,0,1,0,0,1,0,1,1,0,0,0.985312111376215,-1.00491892038087,-0.00996586181832143,1.00516332864351,-0.986836635719461,1,0,0.800197981763631,0
"348",1111,1,0.948670470390953,-0.867494657436266,1.58162621241851,0,0,1,1,0,0,1,0,0,1,-0.0126744290635854,0.00261960015338913,-0.996684853731334,1.00516332864351,-0.986836635719461,0,1,0.331993872532621,1
"349",1113,0,-0.367719124847229,-1.18942687773807,0.497234871512637,0,1,0,1,0,0,1,1,0,1,-1.01066096950339,0.00261960015338913,-0.996684853731334,1.00516332864351,-0.986836635719461,0,1,0.4808097302448,0
"350",1118,1,0.032921186747,-0.787011602360814,0.901291517646353,1,0,0,0,1,1,0,0,0,1,-0.0126744290635854,-1.00491892038087,-0.996684853731334,1.00516332864351,-0.986836635719461,1,1,0.803856806596741,1
"351",1119,0,-1.62687438985766,-0.384596326983555,-1.336560676325,1,0,0,0,1,0,1,1,0,0,-1.01066096950339,0.00261960015338913,0.976753130094691,-0.994763708052689,1.01323761584005,1,1,0.0485591446049511,0
"352",1132,0,-0.882828096896953,1.30554782960094,-0.939410981407242,0,1,0,0,1,1,0,1,0,1,-1.01066096950339,2.01769664122191,-0.996684853731334,-0.994763708052689,1.01323761584005,0,0,0.197205923032016,0
"353",1133,0,-0.9400624271247,-1.43087604296443,-0.56643561574535,0,0,1,0,1,0,1,0,0,1,-0.0126744290635854,-1.00491892038087,-0.996684853731334,-0.994763708052689,-0.986836635719461,1,1,0.774100418901071,0
"354",1134,1,-0.768359436441459,0.420234223770965,0.265852005777945,1,0,0,1,0,0,1,0,0,1,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,1.00516332864351,1.01323761584005,0,0,0.89464556844905,1
"355",1136,1,-0.367719124847229,-0.545562437134458,-0.190006774475478,1,0,0,1,0,0,1,1,0,0,0.985312111376215,-1.00491892038087,0.976753130094691,-0.994763708052689,-0.986836635719461,0,0,0.326757442904636,1
"356",1138,0,-0.9400624271247,-0.465079382059006,0.856396334742607,1,0,0,0,1,0,1,1,1,1,1.98329865181602,0.00261960015338913,-0.00996586181832143,1.00516332864351,1.01323761584005,1,0,0.698553578695282,0
"357",1139,1,-0.825593766669206,0.178785058544609,-0.625144701081018,0,1,0,1,0,1,0,0,1,1,-0.0126744290635854,0.00261960015338913,-0.996684853731334,-0.994763708052689,1.01323761584005,1,1,0.425964644411579,1
"358",1144,0,0.662498819252218,0.0983020034691572,0.29693328624977,1,0,0,0,1,0,1,0,1,0,-0.0126744290635854,-1.00491892038087,-0.996684853731334,-0.994763708052689,1.01323761584005,0,1,0.35832321504131,1
"359",1148,0,-0.196016134163988,1.62748004990274,-0.78400457904812,0,1,0,0,1,0,1,0,1,0,-1.01066096950339,0.00261960015338913,-0.996684853731334,1.00516332864351,1.01323761584005,0,1,0.415469235973433,0
"360",1153,1,0.490795828568976,1.7079631049782,-1.45743232260431,0,1,0,1,0,1,0,1,0,1,-0.0126744290635854,0.00261960015338913,0.976753130094691,-0.994763708052689,-0.986836635719461,0,1,0.605373091762885,0
"361",1157,0,1.29207645175744,0.903132554223677,0.30038676185775,1,0,0,1,0,0,1,1,0,1,0.985312111376215,-1.00491892038087,-0.996684853731334,-0.994763708052689,1.01323761584005,1,0,0.355857785092667,1
"362",1170,0,-0.424953455074976,0.581200333921869,1.5125567002589,1,0,0,1,0,0,1,0,0,0,-1.01066096950339,0.00261960015338913,-0.996684853731334,1.00516332864351,1.01323761584005,1,0,0.0068519739434123,1
"363",1172,0,-1.28346840849118,-0.947977712511718,-0.901422749719457,0,1,0,1,0,0,1,1,1,1,-0.0126744290635854,0.00261960015338913,-0.996684853731334,1.00516332864351,1.01323761584005,0,0,0.465569408377632,0
"364",1174,0,0.490795828568976,1.7079631049782,-1.49887402990008,0,0,1,0,1,0,1,0,1,0,-0.0126744290635854,0.00261960015338913,0.976753130094691,-0.994763708052689,-0.986836635719461,0,1,0.237992901355028,0
"365",1176,0,0.147389847202494,0.259268113620061,-0.27634366467499,0,1,0,0,1,1,0,1,1,0,0.985312111376215,0.00261960015338913,-0.996684853731334,1.00516332864351,1.01323761584005,0,1,0.914810403250158,0
"366",1177,0,-0.9400624271247,-1.26990993281353,-1.68881518833901,0,1,0,1,0,0,1,0,1,0,3.97927173269562,0.00261960015338913,-0.996684853731334,1.00516332864351,1.01323761584005,0,0,0.360113982809708,0
"367",1181,1,1.0059048006187,-0.223630216832651,0.134619932674687,0,0,1,0,1,0,1,1,0,0,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,1.00516332864351,1.01323761584005,1,0,0.597312252270058,0
"368",1182,0,1.29207645175744,-0.143147161757199,0.559397432456286,0,0,1,1,0,0,1,0,0,1,0.985312111376215,-1.00491892038087,-0.00996586181832143,-0.994763708052689,1.01323761584005,0,1,0.648980678990483,1
"369",1183,1,-0.367719124847229,-0.143147161757199,0.770059444543095,1,0,0,1,0,0,1,0,1,1,-1.01066096950339,0.00261960015338913,-0.996684853731334,-0.994763708052689,-0.986836635719461,1,0,0.13161142449826,1
"370",1188,0,-1.28346840849118,1.30554782960094,0.94964017615808,0,1,0,1,0,0,1,1,0,1,-1.01066096950339,0.00261960015338913,-0.00996586181832143,-0.994763708052689,1.01323761584005,0,1,0.920421615010127,0
"371",1191,0,-0.997296757352447,-1.10894382266262,-1.50578098111604,0,0,1,1,0,0,1,1,0,1,0.985312111376215,-1.00491892038087,0.976753130094691,-0.994763708052689,1.01323761584005,1,0,0.135263536823913,0
"372",1192,0,-0.9400624271247,1.30554782960094,-0.801271957088023,0,0,1,0,1,0,1,0,1,0,0.985312111376215,0.00261960015338913,-0.996684853731334,1.00516332864351,-0.986836635719461,0,1,0.629898659419268,0
"373",1193,1,-0.024313143480747,1.46651393975184,-1.27785159098933,0,1,0,0,1,0,1,0,1,1,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,1.00516332864351,-0.986836635719461,0,0,0.305819433182478,0
"374",1195,1,-0.024313143480747,-1.51135909803988,-0.107123359883946,1,0,0,1,0,1,0,1,0,1,-1.01066096950339,0.00261960015338913,1.9634721220077,1.00516332864351,1.01323761584005,0,0,0.565130010247231,0
"375",1200,1,-1.62687438985766,-0.223630216832651,0.935826273726158,0,1,0,0,1,0,1,0,1,1,-1.01066096950339,0.00261960015338913,-0.996684853731334,-0.994763708052689,-0.986836635719461,0,0,0.36165771773085,1
"376",1202,0,0.891436140163206,0.500717278846417,0.148433835106609,0,1,0,1,0,0,1,1,1,1,0.985312111376215,0.00261960015338913,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,1,0.0767635509837419,0
"377",1203,1,-0.596656445758217,1.30554782960094,1.58853316363447,0,0,1,1,0,0,1,1,0,1,0.985312111376215,0.00261960015338913,-0.996684853731334,1.00516332864351,-0.986836635719461,1,0,0.704134459840134,1
"378",1204,0,0.490795828568976,-1.43087604296443,-0.383401408522385,0,1,0,1,0,1,0,0,0,1,-0.0126744290635854,0.00261960015338913,0.976753130094691,1.00516332864351,1.01323761584005,1,1,0.777365956455469,0
"379",1205,0,-0.138781803936241,-0.304113271908103,-1.61629220057142,1,0,0,1,0,0,1,1,0,1,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,1,0.179141672560945,0
"380",1207,0,1.69271676335166,-0.947977712511718,-1.6715478102991,0,1,0,1,0,1,0,0,0,0,2.98128519225582,0.00261960015338913,0.976753130094691,-0.994763708052689,-0.986836635719461,1,0,0.480678851949051,0
"381",1213,1,0.834201809935459,-1.43087604296443,-0.00697256725251261,0,0,1,1,0,1,0,0,0,0,-1.01066096950339,-1.00491892038087,-0.996684853731334,-0.994763708052689,1.01323761584005,0,0,0.448998368578032,1
"382",1219,0,0.662498819252218,1.14458171945003,0.241677676522082,1,0,0,0,1,1,0,0,1,0,-0.0126744290635854,0.00261960015338913,0.976753130094691,1.00516332864351,1.01323761584005,0,1,0.0941874978598207,1
"383",1223,0,-0.367719124847229,0.339751168695513,-0.2038206769074,0,0,1,0,1,0,1,1,1,0,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,1.00516332864351,-0.986836635719461,1,0,0.983837775420398,0
"384",1235,0,-1.16899974803569,-0.787011602360814,-0.449017445074014,0,1,0,0,1,0,1,0,1,0,-0.0126744290635854,1.01015812068765,-0.996684853731334,1.00516332864351,-0.986836635719461,0,1,0.443608902161941,0
"385",1236,1,-1.51240572940217,-0.304113271908103,-1.20878207882972,0,1,0,0,1,1,0,1,1,0,-1.01066096950339,-1.00491892038087,-0.996684853731334,-0.994763708052689,1.01323761584005,1,0,0.919013356091455,0
"386",1242,1,-1.45517139917442,-1.43087604296443,0.970361029805963,0,1,0,1,0,0,1,0,0,1,-0.0126744290635854,-1.00491892038087,0.976753130094691,-0.994763708052689,-0.986836635719461,0,1,0.960433514323086,0
"387",1243,1,0.490795828568976,-1.43087604296443,-1.17424732274991,1,0,0,0,1,1,0,1,0,1,1.98329865181602,2.01769664122191,-0.00996586181832143,1.00516332864351,1.01323761584005,1,1,0.730821161065251,0
"388",1244,1,1.06313913084645,-1.67232520819079,-0.362680554874502,0,1,0,1,0,0,1,0,1,1,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,1.00516332864351,-0.986836635719461,1,0,0.900714584160596,0
"389",1247,0,-1.45517139917442,-0.867494657436266,-0.3454131768346,0,0,1,1,0,1,0,1,0,1,1.98329865181602,-1.00491892038087,-0.996684853731334,1.00516332864351,1.01323761584005,0,1,0.391615260392427,0
"390",1249,0,1.23484212152969,0.500717278846417,1.26045298087632,0,0,1,0,1,0,1,1,0,1,-1.01066096950339,-1.00491892038087,-0.996684853731334,-0.994763708052689,1.01323761584005,0,0,0.111471388256177,1
"391",1255,1,0.891436140163206,-0.304113271908103,1.55399840755466,0,1,0,0,1,1,0,0,1,1,0.985312111376215,0.00261960015338913,0.976753130094691,-0.994763708052689,-0.986836635719461,0,0,0.464586873538792,1
"392",1257,0,0.776967479707712,0.983615609299129,-0.162378969611634,0,0,1,1,0,1,0,1,0,1,2.98128519225582,2.01769664122191,-0.996684853731334,1.00516332864351,1.01323761584005,0,1,0.367699508555233,0
"393",1259,1,-0.825593766669206,-1.43087604296443,0.355642371585438,1,0,0,0,1,1,0,0,1,0,-0.0126744290635854,1.01015812068765,-0.996684853731334,-0.994763708052689,-0.986836635719461,0,0,0.0969001401681453,1
"394",1261,0,-0.596656445758217,-1.26990993281353,-1.0533756764706,1,0,0,1,0,0,1,1,0,1,1.98329865181602,-1.00491892038087,-0.996684853731334,1.00516332864351,-0.986836635719461,0,1,0.33687137812376,0
"395",1263,1,1.57824810289617,-0.706528547285362,-1.01538744478281,0,0,1,1,0,0,1,1,1,0,-0.0126744290635854,0.00261960015338913,-0.996684853731334,1.00516332864351,1.01323761584005,0,1,0.217589683132246,1
"396",1266,0,0.433561498341229,0.661683388997321,1.62306791971427,0,1,0,0,1,0,1,1,0,0,0.985312111376215,1.01015812068765,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,1,0.369051632005721,0
"397",1270,0,1.17760779130194,-0.0626641066817467,-1.09481738376636,1,0,0,0,1,0,1,1,1,1,0.985312111376215,0.00261960015338913,-0.00996586181832143,1.00516332864351,-0.986836635719461,0,1,0.129210241138935,0
"398",1274,0,0.834201809935459,-0.947977712511718,0.839128956702705,1,0,0,1,0,1,0,1,1,1,-1.01066096950339,-1.00491892038087,-0.996684853731334,1.00516332864351,1.01323761584005,1,1,0.764290094841272,1
"399",1275,1,0.261858507657988,1.62748004990274,1.10159310290922,0,1,0,1,0,1,0,1,0,1,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,-0.994763708052689,1.01323761584005,1,1,0.22255268576555,1
"400",1281,1,1.63548243312392,-1.26990993281353,0.400537554489184,0,0,1,0,1,1,0,1,1,0,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,0,0.494706022087485,1
"401",1295,1,-0.482187785302723,-1.43087604296443,-0.449017445074014,0,1,0,0,1,0,1,1,0,0,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,1,0.826720314566046,0
"402",1298,1,0.719733149479965,-0.223630216832651,0.652641273871759,0,0,1,1,0,1,0,0,1,1,-1.01066096950339,-1.00491892038087,0.976753130094691,1.00516332864351,-0.986836635719461,1,0,0.772758219158277,1
"403",1301,1,-1.34070273871893,0.822649499148225,0.0172017620033507,0,0,1,1,0,1,0,1,0,0,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,1.00516332864351,-0.986836635719461,0,1,0.805330651113763,1
"404",1309,1,1.69271676335166,-0.947977712511718,-0.614784274257077,0,1,0,0,1,1,0,1,0,1,-1.01066096950339,0.00261960015338913,-0.996684853731334,-0.994763708052689,1.01323761584005,0,1,0.127157680690289,1
"405",1315,0,-0.310484794619482,1.30554782960094,0.635373895831856,0,0,1,1,0,0,1,0,0,0,-0.0126744290635854,0.00261960015338913,-0.996684853731334,1.00516332864351,-0.986836635719461,1,1,0.641577368369326,1
"406",1320,1,-1.34070273871893,-0.0626641066817467,0.721710786031368,0,0,1,1,0,0,1,1,1,1,-1.01066096950339,0.00261960015338913,1.9634721220077,-0.994763708052689,-0.986836635719461,0,0,0.247955354396254,0
"407",1327,0,-1.16899974803569,0.742166444072773,-1.05682915207858,1,0,0,0,1,1,0,1,1,0,-1.01066096950339,0.00261960015338913,0.976753130094691,-0.994763708052689,1.01323761584005,0,1,0.687886212719604,0
"408",1328,0,-0.596656445758217,0.903132554223677,0.649187798263778,0,1,0,1,0,0,1,0,0,1,-0.0126744290635854,0.00261960015338913,-0.996684853731334,-0.994763708052689,-0.986836635719461,1,0,0.789035973604769,1
"409",1329,1,-0.9400624271247,-0.0626641066817467,-1.08100348133444,1,0,0,0,1,1,0,0,1,1,-0.0126744290635854,0.00261960015338913,0.976753130094691,-0.994763708052689,-0.986836635719461,1,0,0.575446092057973,0
"410",1333,0,-0.596656445758217,-0.787011602360814,-0.110576835491927,1,0,0,1,0,1,0,1,1,0,-1.01066096950339,1.01015812068765,-0.00996586181832143,-0.994763708052689,-0.986836635719461,0,1,0.656675741076469,0
"411",1334,1,-0.768359436441459,1.30554782960094,1.48838237100303,0,1,0,0,1,1,0,0,0,0,-1.01066096950339,0.00261960015338913,0.976753130094691,1.00516332864351,1.01323761584005,1,1,0.72003265353851,1
"412",1335,0,1.57824810289617,0.420234223770965,0.738978164071271,0,1,0,0,1,1,0,0,0,0,-0.0126744290635854,-1.00491892038087,0.976753130094691,1.00516332864351,1.01323761584005,0,1,0.419418094214052,1
"413",1336,1,-1.56964005962992,0.259268113620061,0.528316151984462,1,0,0,0,1,1,0,1,0,1,-1.01066096950339,2.01769664122191,-0.996684853731334,1.00516332864351,-0.986836635719461,0,1,0.511231432668865,1
"414",1345,0,-1.05453108758019,0.903132554223677,-0.991213115526949,0,0,1,1,0,0,1,0,0,0,-0.0126744290635854,1.01015812068765,0.976753130094691,1.00516332864351,-0.986836635719461,1,0,0.48856362560764,0
"415",1346,1,-0.9400624271247,-1.51135909803988,-0.870341469247632,1,0,0,1,0,0,1,1,1,1,-1.01066096950339,-1.00491892038087,0.976753130094691,-0.994763708052689,-0.986836635719461,1,1,0.79537715553306,0
"416",1348,0,-0.997296757352447,1.54699699482729,0.0102948107873898,0,0,1,0,1,1,0,1,0,0,0.985312111376215,3.02523516175617,0.976753130094691,1.00516332864351,1.01323761584005,1,1,0.776286926819012,0
"417",1354,1,0.032921186747,1.54699699482729,-1.12935213984617,0,0,1,0,1,1,0,1,0,1,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,-0.994763708052689,1.01323761584005,0,0,0.869006493594497,1
"418",1355,0,1.69271676335166,0.742166444072773,1.11195352973316,1,0,0,0,1,1,0,0,0,0,-0.0126744290635854,-1.00491892038087,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,0,0.0392247410491109,1
"419",1357,1,-0.711125106213711,-1.26990993281353,0.524862676376481,1,0,0,1,0,0,1,0,1,0,2.98128519225582,-1.00491892038087,-0.996684853731334,-0.994763708052689,-0.986836635719461,1,0,0.258392007090151,1
"420",1359,0,-0.711125106213711,1.54699699482729,-0.272890189067009,0,0,1,1,0,1,0,1,0,1,0.985312111376215,0.00261960015338913,0.976753130094691,-0.994763708052689,-0.986836635719461,0,1,0.776262720115483,1
"421",1360,1,-1.39793706894668,-1.67232520819079,0.36945627401736,0,0,1,1,0,1,0,0,1,1,-1.01066096950339,-1.00491892038087,-0.996684853731334,-0.994763708052689,1.01323761584005,0,1,0.99517734721303,1
"422",1373,0,-0.711125106213711,-0.384596326983555,-1.13971256667011,1,0,0,0,1,1,0,0,1,1,-1.01066096950339,0.00261960015338913,-0.996684853731334,1.00516332864351,1.01323761584005,0,0,0.0782759413123131,1
"423",1374,1,1.06313913084645,-0.223630216832651,-0.462831347505936,0,0,1,1,0,1,0,0,0,1,-1.01066096950339,0.00261960015338913,-0.00996586181832143,-0.994763708052689,-0.986836635719461,0,0,0.308487576432526,1
"424",1378,1,-0.424953455074976,0.0178189483937053,-1.11899171302223,0,0,1,0,1,1,0,1,1,1,-0.0126744290635854,-1.00491892038087,0.976753130094691,1.00516332864351,-0.986836635719461,0,1,0.155515330610797,0
"425",1382,1,-1.05453108758019,1.14458171945003,1.25699950526834,0,1,0,0,1,0,1,1,1,1,-0.0126744290635854,1.01015812068765,-0.00996586181832143,1.00516332864351,-0.986836635719461,0,0,0.737502590985969,1
"426",1384,1,-0.825593766669206,0.822649499148225,1.2121043223646,0,1,0,1,0,0,1,1,1,0,-0.0126744290635854,-1.00491892038087,-0.996684853731334,1.00516332864351,-0.986836635719461,1,0,0.573879080126062,1
"427",1387,1,-0.653890775985964,1.38603088467639,-1.01884092039079,0,0,1,0,1,1,0,1,0,1,-1.01066096950339,0.00261960015338913,-0.00996586181832143,1.00516332864351,-0.986836635719461,1,1,0.22186277480796,0
"428",1388,1,-1.22623407826343,-0.384596326983555,-0.293611042714892,1,0,0,1,0,0,1,1,0,1,0.985312111376215,-1.00491892038087,-0.996684853731334,-0.994763708052689,1.01323761584005,1,0,0.945653424598277,0
"429",1389,0,0.891436140163206,-0.545562437134458,-0.600970371825155,0,0,1,0,1,1,0,1,1,1,-1.01066096950339,0.00261960015338913,-0.996684853731334,1.00516332864351,1.01323761584005,1,0,0.69080223958008,1
"430",1393,1,-0.53942211553047,0.0983020034691572,1.55399840755466,0,0,1,1,0,1,0,0,0,1,-1.01066096950339,1.01015812068765,1.9634721220077,1.00516332864351,1.01323761584005,1,1,0.0819459513295442,0
"431",1394,1,1.29207645175744,0.661683388997321,-1.66464085908314,1,0,0,1,0,1,0,1,1,1,1.98329865181602,2.01769664122191,-0.00996586181832143,-0.994763708052689,-0.986836635719461,1,0,0.586748180212453,0
"432",1395,1,-1.34070273871893,-0.304113271908103,-1.13971256667011,1,0,0,0,1,0,1,1,0,0,-1.01066096950339,-1.00491892038087,-0.996684853731334,-0.994763708052689,1.01323761584005,0,1,0.55000696470961,0
"433",1396,1,-1.68410872008541,1.46651393975184,-0.497366103585741,0,0,1,1,0,0,1,1,0,0,-0.0126744290635854,-1.00491892038087,0.976753130094691,-0.994763708052689,1.01323761584005,0,1,0.574495314853266,0
"434",1398,1,-0.825593766669206,0.661683388997321,-1.29857244463721,0,1,0,0,1,0,1,0,1,0,-1.01066096950339,-1.00491892038087,-0.00996586181832143,-0.994763708052689,1.01323761584005,0,1,0.416034711524844,0
"435",1399,1,0.032921186747,0.742166444072773,1.02216316392567,1,0,0,0,1,1,0,1,0,1,-1.01066096950339,0.00261960015338913,-0.00996586181832143,1.00516332864351,1.01323761584005,1,1,0.119675616268069,1
"436",1400,1,0.891436140163206,-0.867494657436266,1.58162621241851,0,1,0,1,0,0,1,1,1,1,-1.01066096950339,-1.00491892038087,-0.996684853731334,-0.994763708052689,1.01323761584005,1,0,0.629603995708749,1
"437",1403,1,-1.62687438985766,0.178785058544609,0.846035907918666,0,1,0,1,0,1,0,0,0,1,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,1.00516332864351,-0.986836635719461,1,1,0.411489092977718,0
"438",1413,0,-0.424953455074976,-0.947977712511718,1.17066261506883,0,1,0,1,0,1,0,1,1,0,-0.0126744290635854,-1.00491892038087,-0.996684853731334,1.00516332864351,1.01323761584005,0,0,0.662616407033056,1
"439",1415,0,0.319092837885735,1.30554782960094,0.856396334742607,0,1,0,1,0,1,0,0,0,0,-1.01066096950339,1.01015812068765,-0.00996586181832143,-0.994763708052689,-0.986836635719461,0,1,0.999764378648251,1
"440",1418,0,-1.45517139917442,1.30554782960094,1.65069572457812,1,0,0,1,0,1,0,1,0,0,-0.0126744290635854,-1.00491892038087,0.976753130094691,1.00516332864351,1.01323761584005,0,0,0.467792237410322,1
"441",1422,0,-1.68410872008541,1.22506477452548,1.32952249303593,0,0,1,0,1,0,1,1,0,0,-1.01066096950339,-1.00491892038087,-0.00996586181832143,-0.994763708052689,-0.986836635719461,0,0,0.995866922428831,1
"442",1430,0,1.57824810289617,1.54699699482729,-1.2295029324776,0,0,1,0,1,1,0,0,0,0,-0.0126744290635854,0.00261960015338913,-0.00996586181832143,1.00516332864351,1.01323761584005,0,1,0.366612926125526,1
"443",1436,0,1.23484212152969,-1.59184215311533,0.528316151984462,0,1,0,0,1,0,1,1,0,0,-1.01066096950339,-1.00491892038087,0.976753130094691,1.00516332864351,1.01323761584005,0,0,0.096708478871733,0
"444",1447,0,0.548030158796723,0.339751168695513,0.628466944615895,0,1,0,1,0,0,1,1,1,1,0.985312111376215,-1.00491892038087,0.976753130094691,-0.994763708052689,1.01323761584005,1,0,0.911988027626649,0
"445",1449,1,1.29207645175744,-1.67232520819079,-0.324692323186717,1,0,0,1,0,0,1,1,0,0,-1.01066096950339,0.00261960015338913,-0.00996586181832143,1.00516332864351,1.01323761584005,0,0,0.446504630381241,0
"446",1450,0,-1.16899974803569,-1.18942687773807,1.42276633445141,1,0,0,0,1,0,1,0,1,1,0.985312111376215,0.00261960015338913,0.976753130094691,-0.994763708052689,-0.986836635719461,0,0,0.552791254594922,0
"447",1455,1,0.776967479707712,0.903132554223677,0.283119383817848,1,0,0,0,1,0,1,0,0,0,-1.01066096950339,0.00261960015338913,-0.996684853731334,1.00516332864351,-0.986836635719461,0,1,0.601789500331506,1
"448",1456,0,-0.138781803936241,1.14458171945003,0.348735420369477,1,0,0,0,1,0,1,1,0,0,-1.01066096950339,0.00261960015338913,-0.00996586181832143,1.00516332864351,-0.986836635719461,1,0,0.0786934169009328,1
